,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
785,292030,The Witcher 3: Wild Hunt,85031621,schinese,不多说了  偷就完事儿,1611148085,1611148085,True,0,0,0.0,0,True,False,False,76561198314575131,20,2,2318.0,2318.0,2074.0,1611238257.0
786,292030,The Witcher 3: Wild Hunt,85031536,schinese,好游戏不多说，47的白菜价，史诗级的体验，殿堂级的配乐，一般般的打击手感,1611147965,1611147965,True,0,0,0.0,0,False,False,False,76561198849238130,16,2,4152.0,8.0,4152.0,1610693463.0
787,292030,The Witcher 3: Wild Hunt,85031533,polish,monkaGIGA,1611147964,1611147964,True,0,0,0.0,0,True,False,False,76561198203166049,24,1,15662.0,1265.0,15460.0,1611220436.0
788,292030,The Witcher 3: Wild Hunt,85031182,schinese,非常好玩，但如要花费一定时间去真正了解,1611147458,1611147458,True,0,0,0.0,0,True,False,False,76561198257639602,17,2,1282.0,1067.0,683.0,1611375402.0
789,292030,The Witcher 3: Wild Hunt,85031180,schinese,只有一个遗憾，那就是血与酒的“完美结局”让人感觉不完美,1611147456,1611147456,True,0,0,0.0,0,True,False,False,76561198992776490,4,4,7766.0,2331.0,7766.0,1611147226.0
790,292030,The Witcher 3: Wild Hunt,85030945,turkish,mükemmel,1611147122,1611147122,True,1,0,0.5199999809265137,0,True,False,False,76561198376623502,27,2,2012.0,884.0,1713.0,1611231330.0
791,292030,The Witcher 3: Wild Hunt,85030664,english,fun game,1611146738,1611146738,True,0,0,0.0,0,True,False,False,76561199092314774,4,1,11716.0,6681.0,10429.0,1611354795.0
792,292030,The Witcher 3: Wild Hunt,85030619,turkish,Oyun bug lı. Çok hata var ve acayip sinirlendiren bir oyun. Sakin biri değilseniz oynamayın,1611146661,1611147086,False,0,0,0.4761904776096344,0,True,False,False,76561198335936848,59,6,303.0,28.0,303.0,1610741185.0
793,292030,The Witcher 3: Wild Hunt,85030283,russian,)()()(,1611146207,1611146207,True,0,0,0.0,0,True,False,False,76561198313303906,10,5,787.0,286.0,649.0,1611325540.0
794,292030,The Witcher 3: Wild Hunt,85030218,russian,Топ игра,1611146104,1611146104,True,0,0,0.0,0,True,False,False,76561199116265589,2,1,2303.0,793.0,2303.0,1611077995.0
795,292030,The Witcher 3: Wild Hunt,85030194,english,"one of the best games I have ever played. Open and huge world,long and interesting story and many side quests. Normal hardware requirements. the only sad thing is the end story about Geralt of Rivia.

",1611146052,1611146052,True,0,0,0.0,0,True,False,False,76561198869646279,87,71,14614.0,1967.0,14212.0,1611349984.0
796,292030,The Witcher 3: Wild Hunt,85029982,polish,super gierka jd,1611145712,1611145712,True,0,0,0.0,0,True,False,False,76561198275278875,14,6,6077.0,2614.0,5852.0,1611354070.0
797,292030,The Witcher 3: Wild Hunt,85029970,schinese,very good game.,1611145695,1611145695,True,0,0,0.0,0,True,False,False,76561198354648644,10,2,7427.0,6584.0,5964.0,1611266639.0
798,292030,The Witcher 3: Wild Hunt,85029649,schinese,巫师三是我最喜欢的游戏前三，一周目就打出了希里猎魔人结局，很欣慰，也没太跟着攻略走，按自己的感觉，一开始还以为希里死了，当在酒馆看到希里的时候不禁喃喃道，波兰蠢驴，永远的神（虽说是先玩的学习版然后趁打折才入的正）,1611145211,1611145211,True,1,0,0.523809552192688,0,True,False,False,76561198259460465,29,1,2608.0,2013.0,2608.0,1611067516.0
799,292030,The Witcher 3: Wild Hunt,85029504,schinese,巫师3永远滴神,1611145012,1611145012,True,0,0,0.0,0,True,False,False,76561198825234729,9,3,4334.0,2239.0,3356.0,1611383181.0
800,292030,The Witcher 3: Wild Hunt,85029054,polish,"przyjemna giera
",1611144369,1611144369,True,0,0,0.0,0,True,False,False,76561198026371599,109,2,1543.0,693.0,1467.0,1611152102.0
